filename,category,label,full_path
pi (1508).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1508).jpg
pi (287).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (287).jpg
me (1082).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1082).jpg
gl (275).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (275).jpg
gl (1051).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1051).jpg
pi (483).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (483).jpg
no (1562).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1562).jpg
me (924).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (924).jpg
me (860).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (860).jpg
gl (287).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (287).jpg
me (565).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (565).jpg
me (1228).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1228).jpg
pi (952).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (952).jpg
me (72).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (72).jpg
no (1057).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1057).jpg
pi (113).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (113).jpg
me (1108).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1108).jpg
gl (847).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (847).jpg
gl (602).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (602).jpg
pi (997).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (997).jpg
gl (987).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (987).jpg
no (283).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (283).jpg
no (913).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (913).jpg
pi (575).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (575).jpg
no (779).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (779).jpg
gl (1195).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1195).jpg
pi (1514).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1514).jpg
pi (1221).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1221).jpg
gl (1083).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1083).jpg
pi (101).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (101).jpg
no (396).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (396).jpg
gl (1567).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1567).jpg
me (574).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (574).jpg
gl (223).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (223).jpg
pi (1367).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1367).jpg
no (476).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (476).jpg
pi (1294).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1294).jpg
no (899).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (899).jpg
gl (284).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (284).jpg
me (258).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (258).jpg
gl (1207).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1207).jpg
gl (1446).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1446).jpg
gl (1399).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1399).jpg
pi (289).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (289).jpg
no (323).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (323).jpg
no (1298).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1298).jpg
no (60).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (60).jpg
no (1183).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1183).jpg
me (322).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (322).jpg
me (1061).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1061).jpg
me (223).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (223).jpg
gl (453).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (453).jpg
gl (1337).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1337).jpg
no (1177).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1177).jpg
no (1347).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1347).jpg
gl (920).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (920).jpg
me (600).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (600).jpg
gl (294).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (294).jpg
no (607).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (607).jpg
pi (1005).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1005).jpg
me (1048).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1048).jpg
me (751).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (751).jpg
gl (61).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (61).jpg
gl (137).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (137).jpg
pi (196).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (196).jpg
gl (1257).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1257).jpg
no (852).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (852).jpg
gl (615).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (615).jpg
pi (840).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (840).jpg
gl (1352).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1352).jpg
gl (1197).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1197).jpg
me (1350).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1350).jpg
gl (261).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (261).jpg
pi (1276).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1276).jpg
no (1001).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1001).jpg
me (591).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (591).jpg
pi (652).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (652).jpg
no (292).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (292).jpg
gl (1343).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1343).jpg
pi (658).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (658).jpg
me (85).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (85).jpg
me (1192).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1192).jpg
me (840).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (840).jpg
pi (653).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (653).jpg
pi (812).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (812).jpg
no (824).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (824).jpg
pi (1273).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1273).jpg
no (1198).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1198).jpg
no (71).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (71).jpg
gl (178).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (178).jpg
pi (57).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (57).jpg
pi (922).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (922).jpg
pi (493).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (493).jpg
gl (1297).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1297).jpg
me (1120).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1120).jpg
me (657).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (657).jpg
pi (727).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (727).jpg
pi (788).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (788).jpg
me (246).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (246).jpg
me (445).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (445).jpg
me (339).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (339).jpg
me (897).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (897).jpg
no (676).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (676).jpg
gl (246).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (246).jpg
pi (1083).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1083).jpg
pi (104).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (104).jpg
pi (226).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (226).jpg
gl (251).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (251).jpg
gl (603).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (603).jpg
pi (147).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (147).jpg
no (1351).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1351).jpg
no (980).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (980).jpg
pi (303).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (303).jpg
no (13).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (13).jpg
no (314).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (314).jpg
no (1499).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1499).jpg
no (1004).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1004).jpg
no (631).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (631).jpg
pi (1591).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1591).jpg
me (912).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (912).jpg
gl (363).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (363).jpg
me (859).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (859).jpg
me (1326).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1326).jpg
no (1200).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1200).jpg
gl (452).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (452).jpg
no (909).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (909).jpg
me (1599).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1599).jpg
me (1044).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1044).jpg
no (1531).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1531).jpg
no (1161).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1161).jpg
no (6).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (6).jpg
me (1225).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1225).jpg
no (147).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (147).jpg
no (178).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (178).jpg
me (1169).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1169).jpg
gl (1096).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1096).jpg
me (8).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (8).jpg
gl (1402).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1402).jpg
me (1552).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1552).jpg
me (996).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (996).jpg
me (1537).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1537).jpg
no (229).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (229).jpg
me (458).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (458).jpg
pi (646).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (646).jpg
pi (1312).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1312).jpg
gl (1126).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1126).jpg
me (1495).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1495).jpg
gl (582).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (582).jpg
no (483).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (483).jpg
pi (99).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (99).jpg
no (8).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (8).jpg
me (156).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (156).jpg
me (504).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (504).jpg
pi (985).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (985).jpg
no (1123).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1123).jpg
gl (1303).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1303).jpg
gl (216).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (216).jpg
gl (1254).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1254).jpg
me (796).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (796).jpg
no (495).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (495).jpg
gl (219).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (219).jpg
pi (297).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (297).jpg
no (467).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (467).jpg
pi (262).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (262).jpg
no (299).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (299).jpg
no (486).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (486).jpg
pi (1461).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1461).jpg
gl (859).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (859).jpg
pi (1159).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1159).jpg
no (1555).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1555).jpg
no (349).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (349).jpg
me (985).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (985).jpg
gl (984).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (984).jpg
me (1481).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1481).jpg
me (1423).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1423).jpg
pi (1181).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1181).jpg
me (1137).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1137).jpg
no (1289).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1289).jpg
no (1408).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1408).jpg
no (142).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (142).jpg
me (582).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (582).jpg
pi (272).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (272).jpg
gl (35).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (35).jpg
gl (589).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (589).jpg
pi (336).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (336).jpg
pi (1114).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1114).jpg
gl (388).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (388).jpg
gl (297).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (297).jpg
me (787).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (787).jpg
gl (1479).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1479).jpg
gl (357).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (357).jpg
pi (541).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (541).jpg
pi (1184).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1184).jpg
no (1543).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1543).jpg
me (1452).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1452).jpg
gl (971).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (971).jpg
me (398).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (398).jpg
pi (223).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (223).jpg
pi (362).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (362).jpg
me (654).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (654).jpg
no (528).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (528).jpg
no (714).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (714).jpg
no (1230).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1230).jpg
gl (1306).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1306).jpg
me (390).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (390).jpg
pi (1259).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1259).jpg
pi (946).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (946).jpg
no (446).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (446).jpg
me (652).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (652).jpg
pi (384).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (384).jpg
no (411).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (411).jpg
gl (1300).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1300).jpg
me (1168).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1168).jpg
me (334).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (334).jpg
gl (64).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (64).jpg
no (206).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (206).jpg
pi (502).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (502).jpg
gl (1448).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1448).jpg
pi (120).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (120).jpg
gl (212).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (212).jpg
gl (529).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (529).jpg
gl (109).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (109).jpg
no (1036).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1036).jpg
gl (1431).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1431).jpg
gl (915).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (915).jpg
no (1154).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1154).jpg
no (932).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (932).jpg
gl (1529).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1529).jpg
me (19).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (19).jpg
gl (192).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (192).jpg
no (806).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (806).jpg
gl (406).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (406).jpg
no (1384).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1384).jpg
no (1257).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1257).jpg
me (493).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (493).jpg
no (134).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (134).jpg
gl (1270).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1270).jpg
no (1422).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1422).jpg
me (492).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (492).jpg
pi (656).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (656).jpg
gl (1099).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1099).jpg
me (613).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (613).jpg
pi (802).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (802).jpg
me (140).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (140).jpg
me (1319).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1319).jpg
me (70).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (70).jpg
me (851).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (851).jpg
no (427).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (427).jpg
me (581).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (581).jpg
me (332).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (332).jpg
me (1595).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1595).jpg
gl (1201).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1201).jpg
gl (1341).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1341).jpg
gl (568).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (568).jpg
me (347).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (347).jpg
pi (829).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (829).jpg
gl (1517).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1517).jpg
gl (590).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (590).jpg
no (152).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (152).jpg
gl (1469).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1469).jpg
pi (702).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (702).jpg
pi (1280).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1280).jpg
pi (1244).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1244).jpg
pi (1385).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1385).jpg
pi (458).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (458).jpg
pi (66).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (66).jpg
me (155).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (155).jpg
gl (565).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (565).jpg
me (819).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (819).jpg
me (77).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (77).jpg
pi (1465).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1465).jpg
me (552).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (552).jpg
no (431).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (431).jpg
gl (821).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (821).jpg
pi (1469).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1469).jpg
gl (367).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (367).jpg
no (1094).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1094).jpg
gl (259).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (259).jpg
pi (740).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (740).jpg
gl (1230).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1230).jpg
pi (470).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (470).jpg
pi (1082).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1082).jpg
gl (845).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (845).jpg
gl (1241).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1241).jpg
gl (148).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (148).jpg
me (906).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (906).jpg
no (963).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (963).jpg
gl (1170).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1170).jpg
pi (591).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (591).jpg
me (1247).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1247).jpg
gl (693).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (693).jpg
me (159).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (159).jpg
no (1412).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1412).jpg
me (817).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (817).jpg
no (1537).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1537).jpg
gl (1555).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1555).jpg
no (827).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (827).jpg
gl (399).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (399).jpg
pi (1252).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1252).jpg
pi (576).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (576).jpg
pi (640).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (640).jpg
me (1395).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1395).jpg
me (1570).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1570).jpg
no (678).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (678).jpg
me (641).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (641).jpg
